Index,id,Age,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Gender_Male,Customer Type_disloyal Customer,Type of Travel_Personal Travel,satisfaction_satisfied
99035,34419,-1.2828760678960234,0,-0.28070751525466914,2,2,2,4,5,2,5,5,3,4,4,4,4,5,-0.7298492686649699,0,1,0,0
99036,60672,0.034361822134250174,2,0.7867136576334386,3,3,3,3,5,5,5,4,4,4,4,3,4,3,-0.7298492686649699,0,0,0,1
99037,13332,0.5648504827397484,2,-0.24673027510054352,1,1,1,1,5,2,2,4,4,4,4,1,4,3,-0.7298492686649699,0,0,0,1
99038,105876,2.566677436705849,2,1.603783554250329,3,2,2,2,5,4,4,3,3,3,3,2,3,4,-0.7298492686649699,1,0,0,0
99039,67087,-0.23001055446046242,0,0.038484517722206915,2,5,5,5,2,2,2,2,3,2,4,3,3,2,-0.7298492686649699,1,0,0,0
99040,73900,-0.9544920321499282,0,-0.24673027510054352,3,4,4,1,4,3,3,3,5,4,4,3,3,3,0.6698784733221557,1,1,0,0
99041,38183,0.9638914079286166,0,0.2973848277532456,3,3,3,4,3,3,2,3,4,2,4,2,3,3,1.7275884592268087,1,0,1,0
99042,96453,0.5648504827397484,2,1.625406587127296,3,3,5,3,2,4,4,5,5,5,5,4,5,3,-0.7298492686649699,1,0,0,1
99043,91050,-1.1515808545526753,0,-1.193780583867109,3,0,3,4,3,3,3,3,5,5,5,4,5,3,1.6896471532466197,1,0,1,0
99044,6659,-1.1515808545526753,2,-0.8287221219324156,4,1,4,4,1,4,4,1,2,4,3,1,3,1,-0.7298492686649699,1,1,0,0
99045,59733,0.2993473541333881,1,0.08901974765660627,2,1,2,1,3,2,3,3,2,2,2,2,2,3,-0.7298492686649699,1,0,1,0
99046,7946,-0.42792450385976155,2,-0.5210389339143287,2,2,2,5,4,2,3,4,4,4,4,5,4,4,1.919579629328697,1,1,0,0
99047,79276,0.1667829885755603,0,1.299350819834478,3,2,3,3,2,3,3,5,5,3,5,3,5,4,-0.7298492686649699,0,0,1,0
99048,51267,-0.36198434774307364,1,-1.576567305384824,0,0,0,1,3,0,3,3,1,5,4,3,4,3,-0.7298492686649699,0,0,0,1
99049,1260,-0.09790067170815119,0,-1.4421681417204477,2,5,0,5,5,0,5,5,3,5,4,5,4,5,-0.048475595037772844,1,0,1,0
99050,123848,-0.7572119011563379,0,-0.6163815250633763,4,3,3,3,4,4,4,4,4,3,4,3,3,4,-0.7298492686649699,0,0,0,0
99051,46926,-0.9544920321499282,0,-0.868252618825961,3,2,3,4,2,3,2,2,2,4,3,1,4,2,1.0550524307525049,0,1,0,0
99052,64534,-0.42792450385976155,2,-0.6028478349653641,4,4,4,4,3,4,3,3,4,4,5,3,5,3,-0.7298492686649699,0,1,0,0
99053,25954,0.23304824810637165,2,0.06321661799577855,1,4,1,1,1,1,5,5,5,5,5,1,5,5,-0.7298492686649699,0,0,0,1
99054,94091,-0.9544920321499282,2,-1.3823248977130733,1,4,1,3,1,1,1,1,2,1,4,3,3,1,-0.20182380703922256,1,0,1,0
99055,52889,0.8307836450921969,0,-0.10305675571542333,4,1,4,3,5,4,1,5,3,4,4,4,4,5,-0.7298492686649699,1,0,1,0
99056,110859,-1.2172377959228748,2,1.397890033411241,2,2,2,2,4,4,4,4,3,2,4,5,4,4,-0.7298492686649699,1,0,0,1
99057,129054,0.034361822134250174,2,-1.2534108759740634,0,0,0,1,5,2,5,1,1,1,1,2,1,4,-0.7298492686649699,1,0,0,1
99058,4254,0.2993473541333881,1,0.16677456883957703,2,4,2,3,2,3,4,2,2,2,2,4,2,3,-0.7298492686649699,0,0,1,0
99059,34536,-1.414098755399367,0,-0.4433333838115342,3,0,3,3,3,3,3,3,2,2,2,2,1,3,-0.7298492686649699,1,1,0,0
99060,97411,0.23304824810637165,2,-0.5342012346539812,4,4,4,4,4,4,5,5,5,5,5,4,5,3,1.47279603063545,0,0,0,1
99061,108529,-0.09790067170815119,2,-0.4197220138830189,2,2,2,2,3,5,5,3,3,3,3,3,3,4,-0.7298492686649699,0,0,0,1
99062,34968,-0.16397357768671336,0,-1.1869542817783876,0,0,0,4,3,0,3,3,2,4,3,2,1,3,-0.7298492686649699,0,1,0,1
99063,17809,-0.6914056986124645,0,0.23943246377398028,1,1,1,2,3,1,3,3,2,4,2,4,2,3,0.4656072091311669,0,1,0,0
99064,59299,-0.5597185348102248,2,1.2412495395657699,1,1,1,1,4,4,4,4,3,5,5,5,5,4,0.5717532519075998,0,0,0,1
99065,73629,0.6312962199425015,2,1.3617835715871784,4,3,4,4,4,5,5,5,5,5,5,4,5,3,-0.7298492686649699,1,0,0,1
99066,91124,-2.069251229125417,0,-1.1915039060624437,3,4,4,1,4,4,4,4,5,4,4,5,5,4,-0.7298492686649699,0,0,1,0
99067,80399,0.7642637550999931,2,-0.9765731304772243,1,1,1,1,2,5,5,5,5,5,5,4,5,5,-0.7298492686649699,1,0,0,1
99068,127997,-0.16397357768671336,2,0.67716798453686,2,2,2,4,4,2,4,4,3,5,5,4,4,4,-0.5419590692304329,1,1,0,0
99069,7810,-0.6914056986124645,0,-0.31170693496209845,1,1,1,3,3,1,3,3,2,3,3,1,4,3,-0.7298492686649699,1,1,0,0
99070,9068,0.23304824810637165,2,1.8604593065100563,3,3,3,3,5,4,4,5,5,5,4,4,5,4,-0.7298492686649699,1,0,0,1
99071,35578,-0.0317896411453543,1,0.06898475323472174,5,5,5,5,5,5,5,5,5,1,1,1,1,5,-0.7298492686649699,0,0,0,1
99072,116687,-0.09790067170815119,2,1.643788743100783,2,2,2,2,3,4,4,3,3,4,3,3,3,3,0.7604217344638439,0,0,0,1
99073,104756,1.9646108475406683,0,0.6039935277145931,2,5,3,2,4,4,5,5,5,3,5,4,5,3,-0.7298492686649699,0,0,1,0
99074,88707,1.8977820570897124,0,-0.673094345549379,3,1,3,3,4,3,4,4,4,3,4,4,4,2,1.778540596834286,0,0,1,0
99075,110546,-0.6255749137523153,2,1.4731958005317531,3,3,3,3,3,3,3,3,4,5,3,3,4,3,0.4656072091311669,1,0,0,0
99076,16420,-1.2828760678960234,0,-0.6455860390932057,4,4,4,4,3,4,3,3,2,2,1,2,1,3,1.8313408992583862,0,1,0,0
99077,46280,0.3656786020597645,1,-0.7937316924112867,4,3,3,3,5,2,2,4,4,4,4,3,4,3,0.8438074606772864,0,0,0,1
99078,125419,1.1637118969859905,2,-0.2687596319912346,1,1,1,1,3,5,4,5,5,5,5,4,5,3,0.22742418129599642,1,0,0,1
99079,81070,0.6312962199425015,2,0.04141246043154405,1,1,1,1,4,5,4,4,4,4,4,5,4,5,-0.7298492686649699,1,0,0,1
99080,110710,0.4984315037334507,2,0.35160051975355255,5,5,5,5,4,4,5,4,4,4,4,4,4,5,1.3049385140854186,0,0,0,1
99081,19691,-1.0202086092434266,2,1.692719870334601,1,1,1,1,5,5,5,5,5,1,3,1,2,5,1.569868175921864,1,0,0,1
99082,74970,1.0970847955459035,0,1.3617835715871784,2,4,2,3,2,2,2,2,4,5,5,5,5,2,-0.7298492686649699,1,0,1,0
99083,6525,1.5638639858369836,0,-0.5116742795368047,3,0,3,2,3,1,1,4,5,4,4,1,3,1,1.9752553666570585,1,0,1,0
99084,55464,-0.0317896411453543,2,0.9373828218281506,4,4,4,4,2,5,5,5,5,4,5,5,5,3,-0.7298492686649699,0,0,0,1
99085,4562,0.2993473541333881,2,1.4194061127398565,3,3,4,3,5,3,4,5,5,4,5,2,5,3,1.924809779942825,1,0,0,1
99086,39114,1.4971281596740271,0,-1.1327467614534916,3,0,3,3,3,3,3,3,2,3,3,5,3,3,-0.5419590692304329,0,1,0,0
99087,113033,0.10055347219059227,2,-0.5683246506565001,5,5,5,5,2,5,5,5,5,5,5,3,5,5,-0.7298492686649699,0,0,0,1
99088,120177,0.3656786020597645,2,1.005118751507231,4,4,5,4,2,5,5,4,4,4,4,5,4,4,-0.7298492686649699,0,0,0,1
99089,113525,0.4320404515277272,0,-0.9379740891019145,4,1,4,4,3,4,3,3,2,5,3,4,3,3,-0.20182380703922256,0,1,0,0
99090,51976,0.9638914079286166,0,-1.0221134351063237,1,0,0,3,3,1,3,3,3,5,4,1,3,3,-0.36613702844948015,1,0,0,0
99091,121428,-0.09790067170815119,2,1.33197613537131,1,3,3,3,3,3,3,1,1,1,1,4,1,3,-0.7298492686649699,0,0,0,0
99092,88691,-2.069251229125417,0,-0.8997768527448387,3,5,3,1,5,3,5,5,4,2,4,5,4,5,-0.7298492686649699,1,0,1,0
99093,121957,-0.9544920321499282,2,-0.8453120380499137,1,1,1,1,3,3,3,3,3,5,4,5,5,3,0.5717532519075998,0,0,0,1
99094,69341,1.1637118969859905,2,1.5333513754351384,2,2,2,2,4,4,4,4,2,4,4,4,5,4,2.002763417590505,0,0,0,1
99095,10250,1.8309678573149282,2,-1.3775710933163028,1,4,1,4,2,5,4,1,1,1,1,4,1,4,0.09443601915974761,1,0,1,0
99096,90983,2.3658728183898377,2,0.8502883488813499,2,2,2,2,5,3,4,2,2,2,2,3,2,2,-0.7298492686649699,1,0,0,0
99097,65814,-0.6255749137523153,2,0.5870383682514807,5,5,5,5,4,4,4,4,3,3,4,3,4,4,0.22742418129599642,1,0,0,1
99098,29177,-1.1515808545526753,1,0.07473339659038307,1,1,0,3,4,0,4,4,2,5,3,4,3,4,-0.7298492686649699,0,1,0,0
99099,24328,-0.09790067170815119,0,0.2496952328350394,3,2,2,4,5,2,5,5,4,5,1,3,1,5,-0.20182380703922256,0,1,0,0
99100,129797,0.3656786020597645,0,-1.0439916932118236,1,5,3,1,4,3,4,4,5,2,5,3,5,4,-0.5419590692304329,1,0,1,0
99101,90413,1.030477750054024,2,1.1196851877184948,5,3,5,5,4,4,5,4,4,4,4,3,4,3,-0.7298492686649699,0,0,0,1
99102,44579,-0.29601355922855527,2,1.3239142442555658,5,5,5,5,5,2,4,4,4,4,5,3,4,5,1.8313408992583862,1,0,0,1
99103,37133,-0.9544920321499282,2,1.5761057398514524,2,4,4,4,2,2,2,2,1,3,4,2,3,2,-0.7298492686649699,0,0,0,0
99104,33949,0.8973264600105243,0,0.3772159448904548,4,1,4,4,4,2,4,2,2,4,1,2,2,2,-0.7298492686649699,0,0,1,0
99105,105537,1.2970238717682996,2,-0.489324841638996,5,5,5,5,2,5,5,4,4,4,4,4,4,3,-0.7298492686649699,1,0,0,1
99106,36291,0.10055347219059227,2,1.4988850246898442,5,5,5,5,2,3,5,4,4,4,5,1,4,1,-0.7298492686649699,1,0,0,1
99107,100868,-1.1515808545526753,0,0.7748118767883172,1,5,5,5,1,1,4,1,3,4,2,3,3,1,1.8979409108600962,0,0,0,0
99108,22849,0.9638914079286166,0,-1.121543658353524,3,4,3,3,1,3,1,1,3,5,4,4,4,1,1.7496022739041661,1,0,1,0
99109,68618,-0.29601355922855527,2,1.706662392859307,5,5,5,5,4,4,4,4,4,4,4,5,4,5,1.8313408992583862,1,0,0,1
99110,66961,0.7642637550999931,2,1.7030289146654523,1,1,3,1,3,4,5,1,1,2,1,4,1,4,-0.7298492686649699,1,0,0,1
99111,15474,1.8977820570897124,0,-1.0571782485567593,1,5,1,2,4,1,4,4,5,2,4,4,4,4,-0.7298492686649699,1,0,1,0
99112,58827,-0.0317896411453543,0,0.37028783152651523,1,4,1,3,3,1,3,3,4,5,3,2,3,3,1.9679119479060627,0,0,1,0
99113,73940,0.5648504827397484,2,1.3613242805575654,3,3,3,3,4,3,3,5,4,5,5,3,3,3,-0.7298492686649699,0,0,0,1
99114,2923,0.10055347219059227,2,-0.06706849132539311,2,2,2,2,5,4,4,5,5,5,5,4,5,4,-0.7298492686649699,0,0,0,1
99115,67973,0.10055347219059227,2,0.8861246864920012,3,3,3,3,4,4,4,4,4,4,4,3,4,4,1.413053286982947,1,0,0,1
99116,24673,0.23304824810637165,2,1.1039721576553556,3,3,2,3,4,2,2,4,4,4,4,2,4,2,-0.7298492686649699,0,0,0,1
99117,61864,1.6973846001810804,1,0.5775029881816256,5,4,5,4,3,5,2,1,1,5,1,2,1,4,-0.048475595037772844,0,0,1,1
99118,26422,-0.29601355922855527,0,-0.18188603674800224,4,3,3,3,4,4,4,4,4,4,3,2,2,4,-0.7298492686649699,1,0,0,1
99119,23840,-1.2828760678960234,0,-0.32038851548221275,4,4,4,3,4,4,4,4,4,2,4,4,4,4,1.9864692587681019,0,0,1,0
99120,113138,1.363707633895261,2,1.360405094916435,3,3,3,3,5,5,5,4,4,4,4,3,4,3,-0.7298492686649699,1,0,0,1
99121,94934,-1.414098755399367,0,-1.2649746806652478,5,4,5,4,1,5,1,1,1,5,1,2,5,1,-0.20182380703922256,0,1,0,1
99122,20756,1.6973846001810804,1,-0.9873664199899133,2,3,1,3,1,3,3,2,2,2,2,3,2,3,1.5903444842761043,0,0,0,0
99123,116530,-0.5597185348102248,0,-0.8122114645251268,4,5,4,3,4,4,4,4,3,5,4,3,4,4,-0.7298492686649699,1,0,1,0
99124,75701,0.9638914079286166,2,1.372746659360677,1,1,1,1,5,5,5,4,4,4,4,3,4,5,-0.7298492686649699,1,0,0,1
99125,39150,-0.4938354635799624,1,-1.379947372399516,5,4,5,5,5,5,5,5,3,3,3,5,5,5,-0.7298492686649699,0,0,0,1
99126,20594,-0.8229944565168262,1,-0.49861553824120736,5,2,2,2,5,5,5,5,3,2,4,5,2,5,-0.7298492686649699,0,0,0,1
99127,66797,-0.8229944565168262,2,1.7813803867814035,4,4,4,4,4,4,4,5,4,4,4,4,3,4,-0.7298492686649699,0,0,0,1
99128,129825,-1.4796841722063308,0,-0.8101532043699071,3,4,3,2,2,3,2,2,4,2,5,4,5,2,1.8248368468813885,0,0,1,0
99129,14692,-0.8887542315728034,0,-0.868252618825961,2,0,1,4,4,1,5,4,4,4,4,3,1,4,1.6445194663959475,0,1,0,0
99130,122256,0.9638914079286166,0,-0.6125085832445868,1,2,1,4,2,1,2,2,1,5,4,4,4,2,-0.7298492686649699,1,0,1,0
99131,98459,0.034361822134250174,0,-1.332658535041004,2,2,1,4,5,1,3,5,3,2,3,3,3,5,-0.7298492686649699,1,1,0,0
99132,110907,-1.414098755399367,2,1.4846913717121353,2,1,1,1,2,2,2,2,3,2,4,1,3,2,-0.7298492686649699,0,0,0,0
99133,20624,-0.36198434774307364,2,1.5961078102834705,4,4,4,4,4,4,1,5,5,5,5,1,5,4,-0.7298492686649699,0,0,0,1
99134,3701,-1.4796841722063308,0,-0.6163815250633763,3,0,3,4,3,3,3,3,2,3,2,1,5,3,-0.7298492686649699,0,1,0,0
99135,110989,-0.09790067170815119,2,-1.3633395879953596,5,5,4,5,5,4,5,5,5,5,4,5,5,3,1.8108759312435194,1,0,0,1
99136,29494,1.363707633895261,2,1.4434661784347091,1,4,4,4,2,4,4,1,1,2,1,3,1,2,-0.7298492686649699,1,0,0,0
99137,56137,-0.8229944565168262,2,0.5974313337181141,4,4,1,4,3,3,3,3,5,2,4,3,5,3,0.6698784733221557,0,0,0,1
99138,94153,0.10055347219059227,2,1.0128120233993851,2,2,5,2,2,5,4,4,4,4,4,3,4,4,-0.7298492686649699,1,0,0,1
99139,25758,-0.0317896411453543,2,1.1260206283521854,3,3,3,3,2,2,4,5,5,5,5,3,5,3,-0.5419590692304329,1,0,0,1
99140,99464,-1.4796841722063308,2,0.8510318084574843,2,2,2,2,2,2,2,2,4,1,4,3,4,2,-0.7298492686649699,0,0,0,0
99141,56766,0.1667829885755603,2,0.050167031067916326,3,3,4,3,2,4,4,4,4,4,4,4,4,4,-0.7298492686649699,0,0,0,1
99142,22898,-1.0202086092434266,0,-1.427734701707588,1,2,1,3,2,1,2,2,1,4,3,2,4,2,-0.7298492686649699,0,1,0,0
99143,116411,0.8973264600105243,0,-0.9981907316516935,3,5,3,3,5,3,3,5,5,3,4,4,4,5,0.09443601915974761,1,0,1,0
99144,117668,1.363707633895261,0,0.6425530291284703,2,4,2,2,2,2,2,2,4,5,2,5,3,2,-0.5419590692304329,1,0,1,0
99145,109868,0.23304824810637165,2,0.8803551172677972,2,2,2,2,5,4,5,5,5,5,5,5,5,4,-0.7298492686649699,1,0,0,1
99146,33907,0.8307836450921969,1,0.6910543261027392,4,1,1,1,5,1,1,4,4,4,4,4,4,3,0.35098690532699,0,0,0,0
99147,27752,0.23304824810637165,0,0.6416507303486388,3,5,5,5,5,3,4,3,3,3,3,3,3,2,0.8438074606772864,0,0,0,0
99148,1422,-2.1346873125381602,1,-1.2464875287354555,2,4,2,4,5,2,5,5,5,2,5,5,5,5,-0.7298492686649699,1,0,1,0
99149,43174,1.9646108475406683,0,-0.19174069615653047,0,5,0,4,5,5,4,2,2,0,5,5,2,3,-0.7298492686649699,0,0,1,1
99150,128769,0.23304824810637165,0,-0.6047775154763392,4,0,4,3,1,4,1,1,3,3,5,3,4,1,-0.7298492686649699,1,0,1,1
99151,13625,0.8973264600105243,2,0.34688041249336715,3,3,3,3,5,4,4,4,4,4,4,5,4,1,-0.7298492686649699,0,0,0,1
99152,49865,-1.0859046644234112,0,-1.6263759142580039,0,0,0,3,3,0,3,3,2,2,1,5,3,3,0.4656072091311669,0,1,0,1
99153,113909,-0.9544920321499282,0,1.21887153323548,1,4,1,3,2,1,2,2,4,2,3,1,4,2,0.9907327016678182,1,0,1,0
99154,98650,0.034361822134250174,2,-0.837007171578377,3,3,3,3,5,4,4,3,3,3,3,4,3,1,1.4996151162967841,1,0,0,0
99155,40607,0.6312962199425015,0,-0.9273234492962291,4,5,2,3,5,2,2,5,3,3,4,4,5,5,-0.5419590692304329,1,0,1,0
99156,36033,0.8307836450921969,2,0.9496529033282178,5,5,5,5,1,5,2,3,3,3,3,3,3,5,-0.7298492686649699,1,0,0,1
99157,40344,-0.8887542315728034,0,0.02524841906051761,1,0,0,2,1,0,1,1,5,2,2,5,4,1,-0.7298492686649699,1,1,0,0
99158,64409,-0.4938354635799624,2,0.35864446552664475,4,4,4,4,5,4,5,5,4,5,5,3,5,5,0.09443601915974761,0,0,0,1
99159,80986,0.6312962199425015,2,1.6385195609748433,5,5,4,5,5,4,4,4,4,4,4,4,4,5,-0.7298492686649699,1,0,0,1
99160,21307,1.9646108475406683,0,-0.4726792205003144,1,5,1,2,4,5,5,1,1,1,1,5,1,4,0.35098690532699,0,0,1,0
99161,47651,-0.8887542315728034,0,0.4300200970918419,2,2,2,5,4,2,4,4,3,5,3,1,2,4,0.8438074606772864,0,1,0,0
99162,124784,0.3656786020597645,2,1.6236217788129352,3,3,3,3,5,5,5,4,4,4,4,3,4,3,-0.7298492686649699,0,0,0,1
99163,50940,-0.29601355922855527,0,-1.2395753821758706,3,4,3,4,1,3,1,1,3,4,4,5,5,1,-0.7298492686649699,1,0,1,0
99164,127689,1.030477750054024,2,1.1300326447449722,2,2,5,2,5,3,4,2,2,2,2,3,2,3,1.7693908237696871,1,0,0,1
99165,74691,0.9638914079286166,0,0.6559979562621211,2,3,2,3,5,3,4,2,2,2,2,1,2,3,1.5903444842761043,0,0,1,0
99166,81697,0.8307836450921969,0,0.00595519446047991,1,4,1,3,4,5,5,4,4,1,4,5,4,3,-0.7298492686649699,0,0,1,0
99167,80498,-0.9544920321499282,0,0.42782435575381705,1,1,1,1,4,1,4,4,4,4,4,5,4,4,-0.7298492686649699,1,1,0,0
99168,73177,-0.6914056986124645,2,1.4544514903894545,2,3,2,2,4,4,4,4,5,3,5,5,5,4,-0.7298492686649699,0,0,0,1
99169,40609,-0.8887542315728034,0,-0.9273234492962291,3,4,4,3,1,4,1,1,2,5,2,5,4,1,-0.7298492686649699,1,0,1,0
99170,110642,-0.0317896411453543,2,1.025511913597242,2,2,2,2,3,4,4,4,4,4,4,4,4,4,1.262903314102669,0,0,0,1
99171,90312,0.2993473541333881,2,1.133459467923502,4,4,4,4,4,5,5,4,4,4,4,3,4,4,-0.7298492686649699,1,0,0,1
99172,61290,-1.2172377959228748,0,-0.08733019759731034,2,1,2,2,4,2,5,4,4,1,3,3,3,4,-0.7298492686649699,1,0,1,0
99173,79792,0.7642637550999931,2,0.24585578353938206,3,3,3,3,3,4,5,5,5,5,5,3,5,4,-0.7298492686649699,0,0,0,1
99174,93633,-1.6763421739726254,0,-0.3221285176088368,3,3,3,2,5,3,5,5,4,3,3,2,2,5,-0.7298492686649699,1,0,1,0
99175,102785,0.1667829885755603,2,0.8465633003001077,3,3,3,3,3,5,4,4,4,4,4,3,4,5,-0.7298492686649699,0,0,0,1
99176,39171,1.230358446402986,0,-1.269608915669216,3,2,2,2,2,3,4,3,3,3,3,4,3,1,-0.7298492686649699,0,0,0,0
99177,100248,0.10055347219059227,2,1.6168113645301805,5,5,5,5,4,4,5,5,5,5,5,3,5,4,-0.7298492686649699,0,0,0,1
99178,34258,1.1637118969859905,2,-0.710814481077617,4,4,4,5,3,4,4,1,1,4,1,4,1,3,-0.7298492686649699,1,0,1,0
99179,103600,-0.23001055446046242,2,-1.2372738222204034,2,2,2,3,2,2,2,2,2,2,4,1,3,2,1.262903314102669,1,1,0,0
99180,73720,-1.0859046644234112,0,-1.375196060433828,3,2,3,3,1,3,5,1,3,1,3,3,4,1,1.9013922440689532,0,1,0,0
99181,91853,0.10055347219059227,0,0.7859242902476689,1,5,1,1,3,1,3,3,3,5,4,3,4,3,-0.7298492686649699,1,0,1,0
99182,40227,0.6312962199425015,2,-0.9358414809926732,1,2,2,2,1,3,3,1,1,1,1,1,1,2,-0.7298492686649699,1,0,0,0
99183,88382,-0.8887542315728034,0,-0.5210389339143287,1,1,1,4,1,1,1,1,3,1,3,4,4,1,1.5903444842761043,1,1,0,0
99184,103603,-0.5597185348102248,2,1.8216797539871818,1,1,1,1,5,5,5,5,5,3,5,4,4,5,1.262903314102669,0,0,0,1
99185,49470,1.2970238717682996,2,1.5805840356716316,0,5,0,3,4,1,4,2,2,2,1,5,2,2,1.1138811904988208,1,0,0,1
99186,96207,-0.0317896411453543,2,1.5364641937750323,2,5,5,5,4,3,4,2,2,2,2,4,2,3,1.6896471532466197,0,0,0,0
99187,52605,0.4984315037334507,2,1.4093617628545019,4,4,4,4,3,2,4,4,4,4,5,3,4,5,-0.7298492686649699,0,0,0,1
99188,86329,-0.9544920321499282,2,1.7115966403167595,4,3,3,3,4,4,4,4,3,5,4,4,4,4,-0.7298492686649699,1,0,0,0
99189,127454,-1.2828760678960234,2,0.9298144706325738,3,2,3,4,4,3,4,4,1,2,4,1,4,4,-0.20182380703922256,0,0,1,0
99190,8688,-0.09790067170815119,2,1.723992283630839,4,4,4,4,5,4,5,4,4,4,4,3,4,3,-0.7298492686649699,0,0,0,1
99191,36150,-1.0859046644234112,0,-0.1316728722113725,4,4,4,3,3,4,2,3,1,5,3,1,4,3,-0.7298492686649699,0,1,0,0
99192,128513,0.3656786020597645,0,-0.9722644999696465,1,4,1,4,3,1,3,3,2,1,4,1,3,3,0.920445786341287,1,0,1,0
99193,118843,-0.6914056986124645,1,-1.0417982801905836,2,2,2,4,1,2,1,1,4,4,4,2,4,1,-0.7298492686649699,0,1,0,0
99194,32231,-0.6914056986124645,0,-1.4445780793683176,2,0,2,2,5,2,5,5,1,2,3,1,3,5,-0.7298492686649699,0,1,0,0
99195,63061,0.10055347219059227,0,0.09328190791742647,3,5,4,3,3,4,3,3,4,5,4,3,4,3,1.7872363822707977,1,0,1,0
99196,71962,-0.9544920321499282,2,0.6344051218589861,5,0,5,3,4,0,4,4,3,5,4,4,5,4,-0.7298492686649699,1,1,0,1
99197,84516,0.7642637550999931,2,1.3479166408955108,2,2,2,2,3,4,4,3,3,4,3,3,3,5,-0.7298492686649699,0,0,0,1
99198,41238,-0.23001055446046242,0,-0.19174069615653047,4,1,1,1,4,4,4,4,2,5,4,1,1,4,-0.7298492686649699,0,0,0,1
99199,105816,0.8307836450921969,0,-0.18188603674800224,2,4,2,4,2,4,4,2,2,2,2,5,2,5,0.920445786341287,0,0,1,0
99200,17465,-1.1515808545526753,2,-1.260345424712576,4,0,4,1,4,4,5,4,4,5,4,5,4,4,1.0550524307525049,1,1,0,1
99201,32461,0.8973264600105243,2,1.422010603020974,2,2,2,2,5,4,4,4,4,4,3,5,4,1,-0.7298492686649699,1,0,0,1
99202,59690,-0.0317896411453543,0,-0.06396964339393955,3,5,3,3,5,3,5,5,3,2,5,3,5,5,1.5903444842761043,1,0,1,0
99203,40049,-1.414098755399367,0,0.034083459426594374,1,1,1,4,4,1,4,4,2,3,4,2,4,4,1.8375519549299841,1,1,0,0
99204,4074,1.4971281596740271,1,-0.7449424189110306,2,4,2,2,3,2,2,3,3,4,1,4,5,3,-0.7298492686649699,1,0,1,0
99205,75918,0.697767641052041,2,1.815170771893695,1,1,3,1,2,5,5,5,5,5,5,4,5,5,-0.7298492686649699,1,0,0,1
99206,49332,-0.6255749137523153,0,-1.2395753821758706,1,0,1,1,3,1,3,3,1,2,2,1,4,3,-0.7298492686649699,0,1,0,0
99207,99895,-0.23001055446046242,2,-1.0417982801905836,0,0,0,3,3,3,5,3,3,3,3,1,3,2,-0.7298492686649699,1,0,0,1
99208,36340,-1.872861302528147,0,-1.3870836871495655,3,3,3,2,2,3,5,2,5,5,2,1,4,2,-0.20182380703922256,1,0,1,0
99209,44336,-1.0859046644234112,0,-1.285867951708612,2,4,4,4,2,1,2,2,1,1,3,1,4,2,-0.7298492686649699,1,0,0,0
99210,8638,0.7642637550999931,2,-1.1170711170967162,0,0,0,3,3,4,5,4,4,4,4,5,4,3,-0.7298492686649699,0,0,0,1
99211,13408,0.5648504827397484,0,-0.7208150090932203,4,4,4,4,4,4,2,4,4,4,4,4,4,1,-0.7298492686649699,0,0,0,1
99212,67579,-1.0859046644234112,2,0.6559979562621211,5,5,5,5,4,4,4,4,5,4,4,4,5,4,-0.7298492686649699,0,0,0,1
99213,116141,-0.8229944565168262,0,-0.9658108590752218,2,1,5,2,4,5,3,4,1,5,2,2,3,4,1.8647623795981814,0,0,1,0
99214,100628,-0.6255749137523153,2,1.56179585274691,0,0,0,3,1,5,5,1,5,3,4,5,4,1,0.7604217344638439,1,0,0,1
99215,67374,1.030477750054024,2,1.612847965454163,5,5,5,5,2,5,4,5,5,5,5,3,5,4,-0.7298492686649699,1,0,0,1
99216,108892,-0.42792450385976155,2,1.5368526426309563,5,5,5,5,3,5,5,4,4,4,4,3,4,5,-0.7298492686649699,0,0,0,1
99217,26868,-0.8229944565168262,2,1.236604883726147,4,4,4,4,4,4,4,4,4,2,4,4,4,4,-0.7298492686649699,0,0,0,1
99218,86944,-0.0317896411453543,2,1.049232004118685,3,1,3,3,2,4,4,4,4,4,4,3,4,4,0.22742418129599642,1,0,0,1
99219,77675,0.697767641052041,2,0.8216481779391945,5,5,5,5,5,4,5,4,4,4,4,4,4,5,-0.7298492686649699,0,0,0,1
99220,111206,-1.0859046644234112,0,0.4398466257952154,3,3,3,5,1,3,1,1,3,4,4,4,4,1,0.22742418129599642,1,1,0,0
99221,29287,0.7642637550999931,0,-0.5683246506565001,3,4,2,3,4,2,4,4,2,5,4,3,3,4,-0.7298492686649699,0,1,0,0
99222,70500,-0.7572119011563379,0,-0.05470243250892559,2,4,2,2,2,2,2,2,3,3,2,4,5,2,-0.7298492686649699,1,0,1,0
99223,91150,-0.36198434774307364,0,-0.8997768527448387,4,4,4,4,1,4,1,1,1,3,4,2,3,1,0.5717532519075998,1,0,1,0
99224,109416,0.23304824810637165,2,1.731745151728456,2,2,2,2,3,5,4,4,4,4,4,4,4,5,-0.7298492686649699,1,0,0,1
99225,61278,0.697767641052041,0,0.09328190791742647,3,4,3,4,5,5,5,3,3,3,3,5,3,3,1.0550524307525049,0,0,1,0
